date,neighborhood
2025-02-05 00:00:00+00:00,Patterson Park Neighborhood
2018-08-24 00:00:00+00:00,Upper Fells Point
2024-01-22 00:00:00+00:00,Millhill
2026-03-19 00:00:00+00:00,Millhill
2017-12-03 00:00:00+00:00,Millhill
2026-03-27 00:00:00+00:00,Millhill
2024-08-08 00:00:00+00:00,Millhill
2025-01-16 00:00:00+00:00,Millhill
2018-07-19 00:00:00+00:00,Millhill
2026-01-06 00:00:00+00:00,Millhill
2010-08-20 00:00:00+00:00,Riverside
2020-07-16 00:00:00+00:00,Allendale
2018-07-17 00:00:00+00:00,Allendale
2022-04-26 00:00:00+00:00,Allendale
2015-05-30 00:00:00+00:00,Saint Josephs
2013-06-07 00:00:00+00:00,Saint Josephs
2010-04-29 00:00:00+00:00,Saint Josephs
2023-02-27 00:00:00+00:00,Saint Josephs
2019-03-21 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-08-11 00:00:00+00:00,Coppin Heights/Ash-Co-East
2012-08-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-01-12 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-09-06 00:00:00+00:00,Coppin Heights/Ash-Co-East
2018-05-16 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-04-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-06-08 00:00:00+00:00,Coppin Heights/Ash-Co-East
2014-05-29 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-05-14 00:00:00+00:00,Shipley Hill
2025-08-29 00:00:00+00:00,Shipley Hill
2024-01-31 00:00:00+00:00,Shipley Hill
2024-01-25 00:00:00+00:00,Shipley Hill
2013-09-27 00:00:00+00:00,Saint Josephs
2025-05-06 00:00:00+00:00,Saint Josephs
2025-12-01 00:00:00+00:00,Saint Josephs
2023-01-24 00:00:00+00:00,Saint Josephs
2023-03-10 00:00:00+00:00,Saint Josephs
2017-02-08 00:00:00+00:00,Saint Josephs
2026-03-23 00:00:00+00:00,Allendale
2025-03-18 00:00:00+00:00,Allendale
2025-04-10 00:00:00+00:00,Allendale
2017-11-08 00:00:00+00:00,Allendale
2023-05-24 00:00:00+00:00,Allendale
2024-06-09 00:00:00+00:00,Millhill
2011-03-14 00:00:00+00:00,Millhill
2025-10-15 00:00:00+00:00,Millhill
2007-11-08 00:00:00+00:00,Millhill
2024-12-02 00:00:00+00:00,Shipley Hill
2016-11-18 00:00:00+00:00,Saint Josephs
2023-03-10 00:00:00+00:00,Saint Josephs
2016-11-04 00:00:00+00:00,Saint Josephs
2019-04-04 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-01-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-03-29 00:00:00+00:00,Coppin Heights/Ash-Co-East
2019-05-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-06-19 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-06-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2014-04-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-01-13 00:00:00+00:00,Coppin Heights/Ash-Co-East
2018-04-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-09-07 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-01-16 00:00:00+00:00,Easterwood
2024-01-16 00:00:00+00:00,Easterwood
2025-11-17 00:00:00+00:00,Easterwood
2017-09-13 00:00:00+00:00,Shipley Hill
2021-05-18 00:00:00+00:00,Shipley Hill
2024-10-30 00:00:00+00:00,Shipley Hill
2008-05-05 00:00:00+00:00,Shipley Hill
2006-07-13 00:00:00+00:00,Shipley Hill
2024-04-16 00:00:00+00:00,Shipley Hill
2022-11-09 00:00:00+00:00,Shipley Hill
2019-12-31 00:00:00+00:00,Shipley Hill
2011-04-01 00:00:00+00:00,Shipley Hill
2016-01-08 00:00:00+00:00,Shipley Hill
2026-06-01 00:00:00+00:00,Shipley Hill
2019-05-21 00:00:00+00:00,Shipley Hill
2024-02-23 00:00:00+00:00,Shipley Hill
2023-04-18 00:00:00+00:00,Shipley Hill
2019-05-23 00:00:00+00:00,Shipley Hill
2017-07-27 00:00:00+00:00,Shipley Hill
2020-06-26 00:00:00+00:00,Shipley Hill
2019-05-24 00:00:00+00:00,Penrose/Fayette Street Outreach
2016-06-01 00:00:00+00:00,Rosemont
2026-03-03 00:00:00+00:00,Rosemont
2026-01-07 00:00:00+00:00,Rosemont
2025-02-21 00:00:00+00:00,Rosemont
2026-03-30 00:00:00+00:00,Rosemont
2024-09-01 00:00:00+00:00,Rosemont
2011-12-13 00:00:00+00:00,Rosemont
2022-05-11 00:00:00+00:00,Rosemont
2026-04-27 00:00:00+00:00,Saint Josephs
2019-03-13 00:00:00+00:00,Saint Josephs
2014-03-03 00:00:00+00:00,Saint Josephs
2018-06-12 00:00:00+00:00,Allendale
2025-02-19 00:00:00+00:00,Rosemont
2020-01-30 00:00:00+00:00,Rosemont
2012-11-20 00:00:00+00:00,Rosemont
2025-01-20 00:00:00+00:00,Penrose/Fayette Street Outreach
2020-08-05 00:00:00+00:00,Penrose/Fayette Street Outreach
2019-07-29 00:00:00+00:00,Rosemont
2023-04-10 00:00:00+00:00,Rosemont
2014-08-30 00:00:00+00:00,Penrose/Fayette Street Outreach
2023-04-10 00:00:00+00:00,Rosemont
2026-06-02 00:00:00+00:00,Rosemont
2023-04-10 00:00:00+00:00,Rosemont
2011-12-20 00:00:00+00:00,Rosemont
2020-02-13 00:00:00+00:00,Rosemont
2024-08-18 00:00:00+00:00,Allendale
2014-02-19 00:00:00+00:00,Allendale
2022-11-04 00:00:00+00:00,Allendale
2022-12-01 00:00:00+00:00,Allendale
2020-03-15 00:00:00+00:00,Allendale
2024-02-08 00:00:00+00:00,Allendale
2019-11-21 00:00:00+00:00,Allendale
2017-01-20 00:00:00+00:00,Allendale
2024-12-02 00:00:00+00:00,Easterwood
2023-06-29 00:00:00+00:00,Easterwood
2018-07-05 00:00:00+00:00,Rosemont
2006-11-30 00:00:00+00:00,Penrose/Fayette Street Outreach
2017-11-10 00:00:00+00:00,Rosemont
2007-11-14 00:00:00+00:00,Rosemont
2009-06-12 00:00:00+00:00,Penrose/Fayette Street Outreach
2019-03-06 00:00:00+00:00,Rosemont
2018-01-18 00:00:00+00:00,Saint Josephs
2012-04-18 00:00:00+00:00,Saint Josephs
2020-02-27 00:00:00+00:00,Saint Josephs
2020-12-26 00:00:00+00:00,Saint Josephs
2023-11-16 00:00:00+00:00,Shipley Hill
2026-01-14 00:00:00+00:00,Upper Fells Point
2022-02-28 00:00:00+00:00,Saint Josephs
2018-05-22 00:00:00+00:00,Saint Josephs
2012-03-02 00:00:00+00:00,Saint Josephs
2024-04-11 00:00:00+00:00,Saint Josephs
2014-12-08 00:00:00+00:00,Saint Josephs
2008-06-03 00:00:00+00:00,Saint Josephs
2008-08-12 00:00:00+00:00,Saint Josephs
2012-02-26 00:00:00+00:00,Saint Josephs
2024-01-08 00:00:00+00:00,Saint Josephs
2012-09-02 00:00:00+00:00,Shipley Hill
2026-04-13 00:00:00+00:00,Shipley Hill
2023-09-13 00:00:00+00:00,Shipley Hill
2025-08-08 00:00:00+00:00,Shipley Hill
2020-03-24 00:00:00+00:00,Shipley Hill
2024-10-25 00:00:00+00:00,Shipley Hill
2025-01-16 00:00:00+00:00,Shipley Hill
2014-07-18 00:00:00+00:00,Shipley Hill
2008-08-19 00:00:00+00:00,Carroll-South Hilton
2022-06-25 00:00:00+00:00,Shipley Hill
2006-03-24 00:00:00+00:00,Coppin Heights/Ash-Co-East
2019-06-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-10-28 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-01-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-01-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2022-09-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2018-04-24 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-04-19 00:00:00+00:00,Gwynns Falls
2023-04-18 00:00:00+00:00,Millhill
2024-04-22 00:00:00+00:00,Millhill
2018-10-17 00:00:00+00:00,Millhill
2021-07-12 00:00:00+00:00,Millhill
2026-03-27 00:00:00+00:00,Millhill
2015-04-08 00:00:00+00:00,Millhill
2015-05-16 00:00:00+00:00,Gwynns Falls
2010-11-12 00:00:00+00:00,Millhill
2025-03-19 00:00:00+00:00,Millhill
2025-01-16 00:00:00+00:00,Millhill
2017-12-03 00:00:00+00:00,Millhill
2015-07-10 00:00:00+00:00,Gwynns Falls
2020-08-12 00:00:00+00:00,Millhill
2005-03-01 00:00:00+00:00,Millhill
2019-12-09 00:00:00+00:00,Millhill
2019-11-27 00:00:00+00:00,Millhill
2024-01-16 00:00:00+00:00,Millhill
2025-03-30 00:00:00+00:00,Saint Josephs
2009-05-05 00:00:00+00:00,Saint Josephs
2023-09-21 00:00:00+00:00,Shipley Hill
2024-04-12 00:00:00+00:00,Shipley Hill
2023-03-13 00:00:00+00:00,Shipley Hill
2014-07-23 00:00:00+00:00,Shipley Hill
2010-04-13 00:00:00+00:00,Shipley Hill
2023-09-07 00:00:00+00:00,Shipley Hill
2025-05-05 00:00:00+00:00,Shipley Hill
2021-08-06 00:00:00+00:00,Shipley Hill
2013-10-23 00:00:00+00:00,Shipley Hill
2024-01-25 00:00:00+00:00,Shipley Hill
2011-01-12 00:00:00+00:00,Shipley Hill
2021-02-12 00:00:00+00:00,Shipley Hill
2017-09-03 00:00:00+00:00,Shipley Hill
2025-05-30 00:00:00+00:00,Shipley Hill
2023-03-08 00:00:00+00:00,Shipley Hill
2009-06-22 00:00:00+00:00,Shipley Hill
2023-04-18 00:00:00+00:00,Shipley Hill
2021-08-03 00:00:00+00:00,Shipley Hill
2008-04-02 00:00:00+00:00,Shipley Hill
2022-04-14 00:00:00+00:00,Shipley Hill
2007-07-12 00:00:00+00:00,Shipley Hill
2012-07-06 00:00:00+00:00,Shipley Hill
2018-02-24 00:00:00+00:00,Shipley Hill
2025-01-16 00:00:00+00:00,Shipley Hill
2023-04-18 00:00:00+00:00,Shipley Hill
2024-11-18 00:00:00+00:00,Shipley Hill
2011-11-01 00:00:00+00:00,Shipley Hill
2012-10-30 00:00:00+00:00,Shipley Hill
2008-12-01 00:00:00+00:00,Shipley Hill
2025-01-16 00:00:00+00:00,Shipley Hill
2023-08-23 00:00:00+00:00,Shipley Hill
2025-03-17 00:00:00+00:00,Shipley Hill
2026-03-25 00:00:00+00:00,Midtown-Edmondson
2007-06-05 00:00:00+00:00,Mosher
2012-09-13 00:00:00+00:00,Mosher
2025-01-14 00:00:00+00:00,Mosher
2023-01-21 00:00:00+00:00,Evergreen Lawn
2025-01-20 00:00:00+00:00,Mosher
2023-07-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2007-09-26 00:00:00+00:00,Coppin Heights/Ash-Co-East
2007-04-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2015-03-25 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-04-19 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-04-14 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-01-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2022-09-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-02-21 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-01-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2007-12-12 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-02-18 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-10-03 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-04-24 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-12-13 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-09-02 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-10-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-05-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2015-01-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2010-08-13 00:00:00+00:00,Coppin Heights/Ash-Co-East
2013-05-09 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-03-25 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-03-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-08-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-12-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-05-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2006-10-06 00:00:00+00:00,Coppin Heights/Ash-Co-East
2009-05-11 00:00:00+00:00,Coppin Heights/Ash-Co-East
2018-12-24 00:00:00+00:00,Coppin Heights/Ash-Co-East
2006-05-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2022-04-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-12-15 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-03-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-04-12 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-08-03 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-03-31 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-04-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2021-02-25 00:00:00+00:00,Bridgeview/Greenlawn
2025-05-07 00:00:00+00:00,Bridgeview/Greenlawn
2016-01-29 00:00:00+00:00,Bridgeview/Greenlawn
2015-05-12 00:00:00+00:00,Bridgeview/Greenlawn
2026-03-01 00:00:00+00:00,Winchester
2007-10-29 00:00:00+00:00,Midtown-Edmondson
2023-04-11 00:00:00+00:00,Midtown-Edmondson
2024-01-25 00:00:00+00:00,Mosher
2017-04-07 00:00:00+00:00,Easterwood
2023-01-12 00:00:00+00:00,Easterwood
2017-05-22 00:00:00+00:00,Easterwood
2012-07-25 00:00:00+00:00,Easterwood
2013-01-03 00:00:00+00:00,Easterwood
2021-09-19 00:00:00+00:00,Easterwood
2026-06-11 00:00:00+00:00,Easterwood
2009-05-26 00:00:00+00:00,Easterwood
2023-12-26 00:00:00+00:00,Easterwood
2025-11-19 00:00:00+00:00,Easterwood
2022-04-12 00:00:00+00:00,Easterwood
2026-04-20 00:00:00+00:00,Easterwood
2016-08-05 00:00:00+00:00,Easterwood
2026-03-01 00:00:00+00:00,Winchester
2026-03-01 00:00:00+00:00,Winchester
2008-06-27 00:00:00+00:00,Winchester
2024-05-06 00:00:00+00:00,Winchester
2017-10-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-03-31 00:00:00+00:00,Coppin Heights/Ash-Co-East
2010-04-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-12-03 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-07-07 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-03-31 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-03-31 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-06-21 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-07-01 00:00:00+00:00,Coppin Heights/Ash-Co-East
2007-04-26 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-08-29 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-10-17 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-04-12 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-08-08 00:00:00+00:00,Coppin Heights/Ash-Co-East
2026-04-28 00:00:00+00:00,Northwest Community Action
2025-04-11 00:00:00+00:00,Northwest Community Action
2026-06-03 00:00:00+00:00,Northwest Community Action
2026-01-25 00:00:00+00:00,Northwest Community Action
2026-06-03 00:00:00+00:00,Northwest Community Action
2026-06-03 00:00:00+00:00,Northwest Community Action
2026-05-29 00:00:00+00:00,Northwest Community Action
2025-04-14 00:00:00+00:00,Northwest Community Action
2026-05-26 00:00:00+00:00,Northwest Community Action
2025-04-14 00:00:00+00:00,Northwest Community Action
2025-04-16 00:00:00+00:00,Northwest Community Action
2016-11-25 00:00:00+00:00,Northwest Community Action
2025-04-20 00:00:00+00:00,Northwest Community Action
2025-04-16 00:00:00+00:00,Northwest Community Action
2025-04-16 00:00:00+00:00,Northwest Community Action
2024-04-30 00:00:00+00:00,Northwest Community Action
2026-01-25 00:00:00+00:00,Northwest Community Action
2025-04-16 00:00:00+00:00,Northwest Community Action
2016-03-11 00:00:00+00:00,Northwest Community Action
2022-03-09 00:00:00+00:00,Northwest Community Action
2024-10-29 00:00:00+00:00,Northwest Community Action
2025-08-27 00:00:00+00:00,Northwest Community Action
2024-10-28 00:00:00+00:00,Northwest Community Action
2015-01-02 00:00:00+00:00,Northwest Community Action
2019-07-29 00:00:00+00:00,Northwest Community Action
2013-05-17 00:00:00+00:00,Northwest Community Action
2007-02-15 00:00:00+00:00,Northwest Community Action
2021-01-08 00:00:00+00:00,Northwest Community Action
2019-05-30 00:00:00+00:00,Northwest Community Action
2023-03-29 00:00:00+00:00,Northwest Community Action
2014-06-17 00:00:00+00:00,Northwest Community Action
2009-05-18 00:00:00+00:00,Northwest Community Action
2021-10-21 00:00:00+00:00,Northwest Community Action
2014-07-03 00:00:00+00:00,Northwest Community Action
2015-08-28 00:00:00+00:00,Northwest Community Action
2024-06-04 00:00:00+00:00,Canton
2024-08-04 00:00:00+00:00,Canton
2019-07-14 00:00:00+00:00,Winchester
2009-07-02 00:00:00+00:00,Winchester
2019-09-01 00:00:00+00:00,Winchester
2006-07-10 00:00:00+00:00,Winchester
2010-10-15 00:00:00+00:00,Winchester
2024-01-16 00:00:00+00:00,Winchester
2015-06-11 00:00:00+00:00,Winchester
2017-08-13 00:00:00+00:00,Winchester
2012-08-27 00:00:00+00:00,Winchester
2006-03-16 00:00:00+00:00,Mosher
2013-04-03 00:00:00+00:00,Mosher
2024-10-25 00:00:00+00:00,Mosher
2006-07-19 00:00:00+00:00,Mosher
2005-09-16 00:00:00+00:00,Mosher
2025-06-06 00:00:00+00:00,Mosher
2010-09-02 00:00:00+00:00,Mosher
2013-02-07 00:00:00+00:00,Mosher
2026-02-26 00:00:00+00:00,Mosher
2019-02-24 00:00:00+00:00,Mosher
2006-07-12 00:00:00+00:00,Mosher
2023-04-14 00:00:00+00:00,Mosher
2019-12-15 00:00:00+00:00,Mosher
2009-05-12 00:00:00+00:00,Mosher
2013-06-28 00:00:00+00:00,Mosher
2026-03-10 00:00:00+00:00,Rosemont
2025-11-03 00:00:00+00:00,Rosemont
2026-04-06 00:00:00+00:00,Rosemont
2012-02-10 00:00:00+00:00,Rosemont
2018-07-08 00:00:00+00:00,Rosemont
2015-06-26 00:00:00+00:00,Rosemont
2007-04-26 00:00:00+00:00,Rosemont
2025-01-06 00:00:00+00:00,Rosemont
2011-09-01 00:00:00+00:00,Penrose/Fayette Street Outreach
2023-04-10 00:00:00+00:00,Rosemont
2012-02-24 00:00:00+00:00,Rosemont
2019-08-09 00:00:00+00:00,Allendale
2019-04-28 00:00:00+00:00,Easterwood
2020-02-16 00:00:00+00:00,Allendale
2023-07-24 00:00:00+00:00,Allendale
2007-09-25 00:00:00+00:00,Easterwood
2021-05-21 00:00:00+00:00,Mosher
2006-12-01 00:00:00+00:00,Mosher
2006-07-24 00:00:00+00:00,Mosher
2026-02-02 00:00:00+00:00,Mosher
2026-03-06 00:00:00+00:00,Mosher
2016-05-25 00:00:00+00:00,Mosher
2019-11-06 00:00:00+00:00,Mosher
2017-05-03 00:00:00+00:00,Mosher
2008-09-16 00:00:00+00:00,Mosher
2026-02-26 00:00:00+00:00,Mosher
2010-07-22 00:00:00+00:00,Mosher
2021-10-27 00:00:00+00:00,Mosher
2025-03-17 00:00:00+00:00,Mosher
2008-10-10 00:00:00+00:00,Mosher
2025-06-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2014-08-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2020-07-31 00:00:00+00:00,Coppin Heights/Ash-Co-East
2012-10-15 00:00:00+00:00,Coppin Heights/Ash-Co-East
2010-03-18 00:00:00+00:00,Coppin Heights/Ash-Co-East
2013-03-15 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-07-01 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-03-27 00:00:00+00:00,Allendale
2024-04-10 00:00:00+00:00,Easterwood
2012-05-09 00:00:00+00:00,Easterwood
2020-02-08 00:00:00+00:00,Allendale
2024-12-02 00:00:00+00:00,Easterwood
2024-04-10 00:00:00+00:00,Easterwood
2014-01-15 00:00:00+00:00,Allendale
2015-01-24 00:00:00+00:00,Allendale
2022-04-26 00:00:00+00:00,Allendale
2023-05-28 00:00:00+00:00,Allendale
2022-03-08 00:00:00+00:00,Allendale
2026-05-14 00:00:00+00:00,Fells Point
2020-02-16 00:00:00+00:00,Saint Josephs
2022-12-19 00:00:00+00:00,Irvington
2021-02-04 00:00:00+00:00,Irvington
2016-08-05 00:00:00+00:00,Irvington
2017-09-16 00:00:00+00:00,Irvington
2024-04-11 00:00:00+00:00,Irvington
2009-01-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2010-04-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-07-15 00:00:00+00:00,Allendale
2020-02-06 00:00:00+00:00,Allendale
2023-05-17 00:00:00+00:00,Allendale
2024-09-13 00:00:00+00:00,Rosemont
2013-09-27 00:00:00+00:00,Rosemont
2024-01-16 00:00:00+00:00,Rosemont
2016-04-15 00:00:00+00:00,Rosemont
2023-04-05 00:00:00+00:00,Rosemont
2010-07-22 00:00:00+00:00,Rosemont
2024-04-25 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-05-11 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-05-24 00:00:00+00:00,Coppin Heights/Ash-Co-East
2012-10-26 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-07-04 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-02-28 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-07-11 00:00:00+00:00,Coppin Heights/Ash-Co-East
2013-03-28 00:00:00+00:00,Coppin Heights/Ash-Co-East
2013-07-18 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-10-25 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-11-18 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-02-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-10-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2020-02-16 00:00:00+00:00,Coppin Heights/Ash-Co-East
2018-07-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-02-20 00:00:00+00:00,Coppin Heights/Ash-Co-East
2022-10-25 00:00:00+00:00,Shipley Hill
2021-08-06 00:00:00+00:00,Shipley Hill
2017-08-10 00:00:00+00:00,Shipley Hill
2008-12-29 00:00:00+00:00,Shipley Hill
2020-10-15 00:00:00+00:00,Shipley Hill
2015-07-01 00:00:00+00:00,Shipley Hill
2025-01-16 00:00:00+00:00,Shipley Hill
2010-03-16 00:00:00+00:00,Shipley Hill
2017-11-12 00:00:00+00:00,Allendale
2019-01-10 00:00:00+00:00,Allendale
2017-03-23 00:00:00+00:00,Northwest Community Action
2026-03-10 00:00:00+00:00,Northwest Community Action
2026-02-05 00:00:00+00:00,Northwest Community Action
2017-03-22 00:00:00+00:00,Northwest Community Action
2005-05-24 00:00:00+00:00,Northwest Community Action
2024-11-27 00:00:00+00:00,Northwest Community Action
2014-05-22 00:00:00+00:00,Northwest Community Action
2006-11-10 00:00:00+00:00,Northwest Community Action
2025-05-09 00:00:00+00:00,Northwest Community Action
2021-02-24 00:00:00+00:00,Northwest Community Action
2006-04-10 00:00:00+00:00,Northwest Community Action
2017-11-17 00:00:00+00:00,Northwest Community Action
2013-09-06 00:00:00+00:00,Rosemont
2025-07-14 00:00:00+00:00,Rosemont
2018-05-27 00:00:00+00:00,Northwest Community Action
2015-04-17 00:00:00+00:00,Northwest Community Action
2018-07-29 00:00:00+00:00,Northwest Community Action
2008-08-24 00:00:00+00:00,Northwest Community Action
2008-11-26 00:00:00+00:00,Northwest Community Action
2006-04-11 00:00:00+00:00,Northwest Community Action
2022-03-09 00:00:00+00:00,Riverside
2025-06-10 00:00:00+00:00,Rosemont
2015-01-16 00:00:00+00:00,Rosemont
2007-07-10 00:00:00+00:00,Franklintown Road
2025-03-05 00:00:00+00:00,Franklintown Road
2016-05-12 00:00:00+00:00,Franklintown Road
2021-05-27 00:00:00+00:00,Franklintown Road
2020-01-14 00:00:00+00:00,Franklintown Road
2014-06-20 00:00:00+00:00,Franklintown Road
2011-02-14 00:00:00+00:00,Franklintown Road
2024-01-02 00:00:00+00:00,Franklintown Road
2017-03-30 00:00:00+00:00,Franklintown Road
2012-02-02 00:00:00+00:00,Franklintown Road
2015-05-14 00:00:00+00:00,Franklintown Road
2012-07-20 00:00:00+00:00,Franklintown Road
2011-04-29 00:00:00+00:00,Franklintown Road
2025-06-11 00:00:00+00:00,Franklintown Road
2018-01-07 00:00:00+00:00,Franklintown Road
2013-01-17 00:00:00+00:00,Franklintown Road
2007-04-02 00:00:00+00:00,Franklintown Road
2019-01-24 00:00:00+00:00,Franklintown Road
2008-06-26 00:00:00+00:00,Franklintown Road
2008-07-17 00:00:00+00:00,Franklintown Road
2009-01-02 00:00:00+00:00,Franklintown Road
2017-03-31 00:00:00+00:00,Franklintown Road
2021-05-23 00:00:00+00:00,Franklintown Road
2005-07-25 00:00:00+00:00,Franklintown Road
2025-10-16 00:00:00+00:00,Edmondson Village
2025-07-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2008-12-30 00:00:00+00:00,Coppin Heights/Ash-Co-East
2011-11-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-03-06 00:00:00+00:00,Coppin Heights/Ash-Co-East
2023-10-14 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-12-13 00:00:00+00:00,Coppin Heights/Ash-Co-East
2025-06-10 00:00:00+00:00,Coppin Heights/Ash-Co-East
2006-03-22 00:00:00+00:00,Coppin Heights/Ash-Co-East
2016-02-04 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-07-11 00:00:00+00:00,Coppin Heights/Ash-Co-East
2024-01-23 00:00:00+00:00,Coppin Heights/Ash-Co-East
2017-01-25 00:00:00+00:00,Coppin Heights/Ash-Co-East
2006-12-19 00:00:00+00:00,Coppin Heights/Ash-Co-East
